input,target_position,completion
Fred pays Ian. Laura pays Janet. Thomas pays Travis. Leon pays Rebecca. Lauren pays Julian. Kathy pays Victoria. Carl pays Alison. Joseph pays Noah. Diana pays Marc. Juan pays Louis. Kyle pays Michelle. Michael pays Sharon. Lily pays Violet. Hope pays Norman. Ian pays Troy. Justin pays Isaac. Kyle pays,11,Michelle
Ruth commands Victoria. Michael commands Johnny. Joy commands Lori. Ellen commands Ashley. Anne commands Sandra. Kurt commands Walter. Anna commands April. Craig commands Rebecca. Leon commands Judy. David commands Nancy. Luke commands Margaret. Claire commands Leo. Daniel commands Joan. Jill commands Justin. Lily commands Alicia. Jack commands Maggie. Luke commands,11,Margaret
Joseph questions Roy. Daniel questions Liz. Dean questions Amelia. Melissa questions Nancy. Anne questions Maggie. Susan questions Leah. Jeff questions Judy. Marc questions Michelle. Martin questions Ralph. Lucy questions Terry. Jake questions Russell. Alex questions Valerie. James questions Louis. Michael questions Ashley. Matt questions Philip. Katie questions Isaac. Jake questions,11,Russell
Maria draws Ray. Kate draws Stan. Liz draws Kelly. Keith draws Alison. Adam draws Kyle. Ben draws Pam. Emma draws Zach. Alex draws Terry. Jean draws Kirk. Austin draws Philip. Jacob draws Todd. Lisa draws Rita. Thomas draws Leah. Mary draws Tyler. Julia draws Monica. Anne draws Patrick. Jacob draws,11,Todd
Howard judges Jenny. Kate judges Philip. Donna judges Angela. Alice judges Oscar. Eric judges Peggy. Jacob judges Nicholas. Justin judges Kara. Andrew judges Stephen. Joe judges Sharon. Anna judges Ashley. David judges Adrian. Bill judges Kyle. Dean judges Nicole. Jason judges Kim. Michael judges Kay. Ryan judges Ken. David judges,11,Adrian
Dean commands Anthony. Pat commands Martin. Louis commands Michelle. Nick commands William. Melissa commands Ted. Peter commands Joan. Kate commands Howard. Arthur commands Wanda. Ken commands Sue. Johnny commands Jerry. Matt commands Johnny. Julia commands Kirk. Margaret commands Jordan. David commands Joy. Tim commands Sharon. Kathy commands Rita. Matt commands,11,Johnny
Kelly warns Ian. Blake warns Amelia. Eric warns Liam. Jerry warns Irene. Austin warns Ron. Jean warns Marc. Linda warns Ted. Kathy warns Russell. Adam warns Ralph. Grace warns Roger. Lisa warns Maggie. Marie warns Pamela. Frank warns Marie. Liz warns Sean. Emma warns Keith. Keith warns Sharon. Lisa warns,11,Maggie
Mark offers Kim. Jenny offers Joan. Andrew offers Isabel. George offers Oscar. Rad offers Alexa. Steve offers Sara. Scott offers Walter. Julia offers Liam. Jeff offers Monica. Leon offers Patrick. Ruth offers Sue. Jean offers Stephen. Laura offers Victoria. Dave offers Rita. John offers Julian. Arthur offers Logan. Ruth offers,11,Sue
Blake urges Margaret. Scott urges Rachel. Jacob urges Jean. Mark urges Ray. Johnny urges Wayne. Jack urges Judy. Diana urges Roy. Arthur urges Sean. Kevin urges Alison. Aaron urges Todd. Maggie urges Peggy. Ellen urges Richard. Carl urges Sandra. Emma urges Stephen. George urges Ron. Helen urges Troy. Maggie urges,11,Peggy
Ruth teaches Michelle. Jake teaches Noah. Margaret teaches Janet. Greg teaches Ronald. Hannah teaches Kyle. Alice teaches Melissa. Peter teaches Albert. Linda teaches Richard. Juan teaches June. Alex teaches Norman. Faith teaches Todd. Maria teaches Roger. Kim teaches Shawn. Jeff teaches Robin. Brian teaches Tracy. Craig teaches Nancy. Faith teaches,11,Todd
Blake welcomes Monica. Tony welcomes Robin. Maggie welcomes Lauren. Katie welcomes Louis. Nick welcomes Nicholas. Tim welcomes Vincent. Greg welcomes Leon. Juan welcomes Sally. Harry welcomes Sylvia. Melissa welcomes Neil. Donna welcomes Keith. Lisa welcomes Leah. Bill welcomes Leo. Pat welcomes Sean. Susan welcomes Ray. Hannah welcomes Ian. Donna welcomes,11,Keith
Leo assists Nicole. John assists Maggie. Marc assists Peggy. Lisa assists Tyler. Eric assists Victor. Grace assists Jean. Juan assists Leah. Brian assists Neil. Kurt assists Philip. Henry assists Pam. Dave assists Ray. Tim assists Adrian. Donna assists Ashley. Michael assists Justin. Rick assists Kay. Mike assists Stephen. Dave assists,11,Ray
Kyle makes Jean. Marie makes Sylvia. Bob makes Stan. Joy makes Peggy. Anna makes Alison. Aaron makes Sara. Martin makes Howard. Ian makes Ron. Jerry makes Kara. David makes Stephanie. Rose makes Amelia. Grace makes Liam. Edward makes Ronald. Eric makes Lauren. Maria makes Roger. Alan makes Melissa. Rose makes,11,Amelia
Alex takes Lori. Laura takes Jacob. Frank takes Sandra. Pat takes Ashley. Rose takes Zach. Maria takes Oscar. Dean takes Juan. Kyle takes June. Tim takes Kyle. Daniel takes Logan. Jill takes Albert. Jenny takes Andrea. Ryan takes Jerry. Ben takes Melissa. Diana takes Isaac. Nick takes Margaret. Jill takes,11,Albert
Luke hears Ken. Hope hears Julian. Arthur hears Pamela. Linda hears Roy. Martin hears Shawn. Amy hears Ted. Juan hears Shirley. Lauren hears Ruby. Maggie hears Richard. Johnny hears Victoria. Edward hears Vincent. Ellen hears Phil. Will hears Troy. Helen hears Anthony. Sarah hears Rachel. Rad hears Sheila. Edward hears,11,Vincent
Kyle stays Ray. Bill stays Valerie. Johnny stays Peggy. Carl stays Sally. Maria stays Wanda. Lily stays Julian. Arthur stays Melanie. Marc stays Alison. Rose stays Sylvia. Peter stays Noah. Tim stays Irene. Jenny stays Victor. Emma stays Howard. Rick stays Roy. Anna stays Kirk. Jean stays Ken. Tim stays,11,Irene
Joseph risks Tyler. Jordan risks Lauren. Henry risks Richard. Gary risks Melissa. Ben risks Kathy. Hope risks Natalie. Helen risks Shirley. Rick risks Judy. Tom risks Kyle. Melissa risks Melanie. Lucy risks Rachel. Maggie risks Lydia. Jenny risks Stan. Arthur risks Juan. Kim risks Pam. Jane risks Anthony. Lucy risks,11,Rachel
Jane challenges Renee. Rad challenges Julian. Mark challenges Terry. Marc challenges Pam. Kay challenges Liz. Ruth challenges Isabel. Marie challenges Martin. Kyle challenges Zach. Carl challenges Victor. Michael challenges Joseph. Grace challenges Philip. Austin challenges Noah. Fred challenges Alexa. Donna challenges Keith. Justin challenges Natalie. Ian challenges Anthony. Grace challenges,11,Philip
Steven stops Noah. Nick stops Keith. Jill stops Sharon. Claire stops Nicholas. Daniel stops Jenny. Max stops Shawn. Emily stops Victor. Bob stops Victoria. John stops Ron. Jason stops Kirk. Jack stops Joseph. Carol stops Logan. Jake stops Shirley. Hannah stops Natalie. Mark stops Kim. Josh stops Neil. Jack stops,11,Joseph
Henry comforts Aiden. Alan comforts Oscar. Lisa comforts Kathy. Jean comforts Leon. Scott comforts Kirk. Sam comforts Violet. Gary comforts Alison. Jenny comforts Isabel. Adam comforts Tyler. Tim comforts Peggy. Pat comforts Albert. Juan comforts Lori. Kathy comforts Melissa. Emma comforts Justin. Mark comforts Liam. Maria comforts Leo. Pat comforts,11,Albert
Andrew fixes Ken. Charles fixes Jerry. Keith fixes Marie. Justin fixes Sharon. Eric fixes Stephen. Donna fixes Liam. Adam fixes Marc. Tony fixes Nathan. Will fixes Oscar. Gary fixes Rita. Lily fixes Tyler. Nick fixes Sue. Kathy fixes June. Amy fixes Isaac. Steven fixes Philip. Pat fixes Jordan. Lily fixes,11,Tyler
Rick tells Martin. Bob tells Sharon. Jill tells Kyle. Charles tells Marc. Martin tells Anthony. Eric tells Jenny. Luke tells Melanie. Mike tells Zach. Ryan tells Maggie. Karen tells Wanda. Helen tells Victoria. Mary tells June. Alex tells Philip. Austin tells Michelle. Julia tells Stan. Jordan tells Margaret. Helen tells,11,Victoria
Howard protects Marie. Ben protects Lori. Peter protects Jerry. Marc protects April. Leon protects Joan. Fred protects Kara. Rad protects Juan. Kelly protects Wayne. Jason protects Kelly. Kurt protects Leo. Alice protects Sharon. Daniel protects Monica. Claire protects Victor. Steve protects Amelia. Lucy protects Kim. Carol protects Margaret. Alice protects,11,Sharon
Henry approaches Alicia. Peter approaches Liz. Leo approaches Neil. Jacob approaches Pamela. Lauren approaches Roy. Emma approaches Ralph. Mike approaches Valerie. Hope approaches Kathy. Susan approaches Kurt. Daniel approaches Peggy. Kim approaches Travis. Kate approaches Kyle. Louis approaches Leo. Rick approaches Jill. Ian approaches Alison. Tony approaches June. Kim approaches,11,Travis
Helen shows Sandra. Alan shows Alicia. Laura shows Pam. Melissa shows Jacob. Hannah shows Sara. Leon shows Phil. Susan shows Ruby. Lucy shows Angela. Anna shows Jordan. Liz shows Renee. Hope shows Peggy. Alice shows Alison. Grace shows Kay. Joseph shows Sue. Bill shows Michelle. Paul shows Leo. Hope shows,11,Peggy
Julia trains Liz. Juan trains Victor. Louis trains Jacob. Tony trains William. Michael trains Marc. Johnny trains April. Jacob trains Martin. Claire trains Leah. Maria trains Howard. Dennis trains Teresa. Thomas trains Lori. Harry trains Olga. Kay trains Nancy. Mary trains Rebecca. Liz trains Valerie. Karen trains Joseph. Thomas trains,11,Lori
June knows Renee. Megan knows Phil. Maria knows Terry. Josh knows Nicholas. Chris knows Melanie. Kevin knows Aiden. Kathy knows Stan. Tony knows Anthony. Alice knows Ted. Jean knows Roger. Michael knows Ashley. Lisa knows Pamela. Jake knows Sharon. Anna knows Janet. Tom knows Lydia. Thomas knows Roy. Michael knows,11,Ashley
Linda makes Marc. Edward makes Leah. Rose makes Adrian. Maggie makes Rita. Aaron makes Marie. Gary makes Justin. Adam makes Alison. Max makes Monica. Rick makes Todd. Rad makes Phil. Ryan makes Ian. Julia makes Paula. Steve makes Natalie. James makes Tyler. Kevin makes Sue. Kelly makes Lauren. Ryan makes,11,Ian
Ryan follows Zach. Lucy follows Marie. Luke follows Martin. Dennis follows Nicholas. Frank follows Liam. Hannah follows Ruby. George follows Irene. Kevin follows Peggy. Harry follows Amelia. Tim follows Ian. Kay follows Rachel. Keith follows Joseph. Austin follows Alicia. Steven follows Ken. Chris follows Norman. Edward follows Justin. Kay follows,11,Rachel
Gary blocks Rebecca. Craig blocks Walter. Henry blocks Wayne. Tim blocks Norman. Blake blocks Juan. Liz blocks Tyler. Jane blocks Peggy. Fred blocks Martin. Marie blocks Wanda. Kurt blocks Terry. David blocks Alison. Rick blocks Ray. Rose blocks Melissa. Jeff blocks Sean. Ruth blocks Rita. Ben blocks Neil. David blocks,11,Alison
Daniel treats Wanda. Paul treats Neil. Dean treats Johnny. Arthur treats Sharon. Lily treats Jerry. Harry treats Julian. Michael treats Jean. Diana treats Ralph. Pat treats Martha. Tom treats Jacob. Dave treats Natalie. June treats Sylvia. Lucy treats Alison. Carl treats Janet. Andrew treats Roger. Anne treats Pam. Dave treats,11,Natalie
Diana fears Ralph. Daniel fears Jacob. Katie fears Zach. Matt fears Nancy. Harry fears Stephen. Lily fears Aiden. Ian fears Terry. Kate fears Ken. Carol fears Walter. Marie fears Phil. Emma fears Robin. Lisa fears Kay. Karen fears Margaret. June fears Juan. Hannah fears Valerie. Sam fears Wanda. Emma fears,11,Robin
Mary demands Victor. Sam demands Leah. Max demands Tyler. Dean demands Walter. Jeff demands Martha. Megan demands Maggie. Kate demands Michelle. Mark demands Marie. Arthur demands Kyle. Martin demands Alexa. Kathy demands Russell. Steve demands Liz. Leon demands Irene. Jerry demands Kirk. Kelly demands Philip. Will demands Martin. Kathy demands,11,Russell
Michael blocks Sara. Joe blocks Martha. Charles blocks Ted. Luke blocks Joan. Kate blocks Ray. Kay blocks Johnny. Peter blocks Sheila. Kelly blocks Pam. Mary blocks Kay. Anne blocks Ruby. Dean blocks Marc. Ian blocks Judy. Jack blocks Liz. Amy blocks Kyle. Ryan blocks Michael. Kurt blocks Isabel. Dean blocks,11,Marc
Bill reminds Louis. Will reminds Travis. Dean reminds Nicole. Kim reminds Marie. Ken reminds Kathy. Mike reminds Shirley. Eric reminds April. Emma reminds Andrea. Linda reminds Rebecca. Ryan reminds Jacob. Karen reminds Lauren. Emily reminds Kim. Melissa reminds Melanie. Maria reminds Kurt. Nick reminds Olga. Austin reminds Ted. Karen reminds,11,Lauren
Diana grabs April. Aaron grabs Logan. Steve grabs Sharon. Bob grabs Noah. Helen grabs Howard. Jill grabs Vanessa. Jenny grabs Liam. Jack grabs Leo. Ellen grabs Sally. Kate grabs Aiden. Joseph grabs Rita. Tom grabs Philip. Eric grabs Maggie. Dean grabs Margaret. Kevin grabs Melissa. Ben grabs Stephanie. Joseph grabs,11,Rita
Lisa seeks Marc. Jordan seeks Roger. Megan seeks Roy. Kay seeks Leon. Ken seeks Jenny. Ruth seeks Victor. Joe seeks Juan. Carl seeks Sue. Dennis seeks Johnny. Daniel seeks Jill. Matt seeks Neil. Johnny seeks April. Henry seeks Kim. Bill seeks Liam. Dave seeks Wanda. James seeks Sara. Matt seeks,11,Neil
Robert thanks Olga. Austin thanks Nicole. Fred thanks Johnny. Arthur thanks Howard. Scott thanks Isabel. Joe thanks Monica. Martin thanks Robin. Dean thanks Sheila. Emily thanks Shirley. Megan thanks Paula. Hope thanks Sally. Nick thanks Sylvia. Peter thanks Sandra. Craig thanks Noah. Andrew thanks Liz. Alex thanks Roger. Nick thanks,12,Sylvia
Donna prohibits Victoria. Peter prohibits Ian. Jason prohibits Travis. Anna prohibits Ashley. Mary prohibits Tyler. Fred prohibits Martin. Austin prohibits Jean. Lucy prohibits Monica. Alex prohibits Johnny. Claire prohibits Ralph. Craig prohibits Stan. Rick prohibits Ken. Keith prohibits Tracy. Ruth prohibits Roger. Bill prohibits Neil. Ellen prohibits Amber. Rick prohibits,12,Ken
June gives Roy. Nick gives Melanie. Rick gives Keith. Laura gives Sally. Lauren gives Olga. Lily gives Sylvia. Hope gives Judy. Thomas gives Natalie. Bob gives Ralph. Carol gives Rita. Luke gives Jerry. Ruth gives Leon. Daniel gives Sheila. David gives Nicholas. Arthur gives Patrick. Bill gives Martin. Ruth gives,12,Leon
Gary approaches Tyler. Jane approaches Alexa. Luke approaches Alison. Karen approaches Leo. Marc approaches Neil. Anne approaches Justin. Max approaches Isaac. Brian approaches Ruby. Jacob approaches Wanda. Will approaches Isabel. Josh approaches Sara. Alex approaches Norman. Donna approaches Jill. Austin approaches Troy. Blake approaches Ralph. Kathy approaches Aiden. Alex approaches,12,Norman
Sarah advises Michael. Kathy advises Jordan. Andrew advises Martin. Arthur advises Kara. Frank advises Kathy. Will advises Rob. Joseph advises Irene. Kyle advises Monica. Jeff advises Wanda. Ben advises Adrian. Kelly advises Nathan. Aaron advises Stephen. Tom advises Anthony. Johnny advises Shawn. Paul advises Ted. Leon advises Rita. Aaron advises,12,Stephen
Howard gives Michael. Gary gives Rob. Marie gives June. Leo gives Alison. Tony gives Janet. Josh gives Ralph. Andrew gives Stephanie. Mary gives Kirk. Amy gives Victor. Will gives Monica. Aaron gives Nicole. Harry gives Leah. Greg gives Alexa. Kim gives Kelly. Diana gives Martin. Jacob gives Roger. Harry gives,12,Leah
Thomas sends Phil. Ken sends Ron. Bill sends Sue. Robert sends Violet. Tom sends Judy. Jordan sends Patrick. Liz sends Kelly. Anna sends Ralph. Rad sends Roger. Brian sends Aiden. June sends Stephanie. Tim sends Ruby. Ruth sends Nancy. James sends Sally. Diana sends Liam. Emma sends Shirley. Tim sends,12,Ruby
Paul advises Kirk. Pat advises Michael. Sam advises Marie. Jean advises Logan. Sarah advises Terry. Tom advises William. Craig advises Rita. Jeff advises Leah. Laura advises Sara. Jake advises Maggie. Bill advises Oscar. Juan advises Pamela. Fred advises Adrian. Maria advises Melissa. Kelly advises Pam. Alice advises Kathy. Juan advises,12,Pamela
Hannah pays Kurt. Ben pays Nancy. Jacob pays Pamela. Eric pays Jean. Bill pays Kirk. Ian pays Victor. Laura pays Logan. Kurt pays Nicholas. Marie pays Nathan. Kim pays Alicia. Mark pays Phil. Adam pays Sally. Matt pays Monica. Jerry pays Michelle. Scott pays Johnny. Joseph pays Vincent. Adam pays,12,Sally
Peter trains Violet. Hannah trains Jill. Dean trains Andrea. Amy trains Albert. Lauren trains Lydia. Adam trains Todd. Kevin trains Teresa. Steven trains Kathy. Emily trains Philip. Carl trains Jean. Bill trains Isabel. Nick trains Juan. Emma trains Justin. Lisa trains Zach. Joe trains Liz. Jane trains Melissa. Nick trains,12,Juan
Daniel reminds Victor. Kyle reminds Isaac. Johnny reminds Olga. Josh reminds Phil. Harry reminds Kim. Scott reminds Sandra. Tom reminds Sheila. Ellen reminds Margaret. Helen reminds Nicholas. Louis reminds Victoria. Lily reminds Michelle. Amy reminds Kirk. Kay reminds Maggie. Gary reminds Kathy. Carl reminds Michael. Eric reminds Irene. Amy reminds,12,Kirk
Alan grabs Melanie. Frank grabs Isabel. Craig grabs Renee. Pat grabs Jean. Jill grabs Angela. Rick grabs Jordan. Kay grabs Rachel. Megan grabs Kay. Mary grabs Shawn. Karen grabs Zach. Lily grabs Teresa. Henry grabs Roy. Hope grabs Johnny. Sam grabs Sally. David grabs Michael. John grabs Todd. Henry grabs,12,Roy
Johnny follows Joy. Martin follows Pam. George follows Violet. Margaret follows Joseph. Eric follows Todd. Kate follows Ted. Laura follows Louis. Nick follows Alison. Tony follows Aiden. Chris follows Tyler. Jordan follows Lydia. Blake follows Valerie. Anne follows Vincent. Arthur follows Lauren. Fred follows Albert. Craig follows Zach. Blake follows,12,Valerie
Karen leaves April. Pat leaves Kelly. Ken leaves Irene. Liz leaves Rita. Juan leaves Olga. Sarah leaves Sharon. Kevin leaves William. Alex leaves Shawn. Maggie leaves Liz. Mike leaves Ashley. Harry leaves Jenny. Luke leaves Walter. Jerry leaves Joseph. Peter leaves Louis. Donna leaves Kim. Michael leaves Victoria. Luke leaves,12,Walter
Rick cooks Keith. Keith cooks Norman. Mark cooks Noah. Joseph cooks Ian. Lisa cooks Kara. Peter cooks Janet. Claire cooks Russell. Harry cooks Rita. Marie cooks Paula. Maria cooks Valerie. Rad cooks Kelly. Donna cooks Aiden. Justin cooks Adrian. Maggie cooks Joan. Brian cooks Leon. Bill cooks Troy. Donna cooks,12,Aiden
